Date,brl,crude,cny,usd_index,equity,corn,soyoil,soymeal,soybean,wheat
2012-07-10,2.031399965286255,83.91000366210938,6.371300220489502,83.36000061035156,105.48587799072266,761.0,54.209999084472656,482.20001220703125,1648.75,804.75
2012-07-11,2.0325000286102295,85.80999755859375,6.365699768066406,83.56999969482422,105.5015869140625,750.75,53.619998931884766,478.0,1623.0,807.75
2012-07-12,2.0352001190185547,86.08000183105469,6.371600151062012,83.6500015258789,104.99044036865234,771.25,53.150001525878906,478.79998779296875,1625.75,832.75
2012-07-13,2.0367000102996826,87.0999984741211,6.376299858093262,83.30000305175781,106.751953125,755.75,53.56999969482422,488.8999938964844,1642.0,842.0
2012-07-16,2.0373001098632812,88.43000030517578,6.3927001953125,83.08999633789062,106.50029754638672,776.75,54.650001525878906,487.29998779296875,1633.75,884.5
2012-07-17,2.03410005569458,89.22000122070312,6.378799915313721,83.02999877929688,107.23164367675781,779.5,54.13999938964844,494.0,1639.0,885.0
2012-07-18,2.0206000804901123,89.87000274658203,6.373300075531006,82.94999694824219,108.02588653564453,795.0,54.0099983215332,514.0,1683.5,903.25
2012-07-19,2.0185000896453857,92.66000366210938,6.3694000244140625,82.9000015258789,108.30902099609375,807.75,54.400001525878906,532.0,1733.75,935.0
2012-07-20,2.011199951171875,91.44000244140625,6.3730998039245605,83.47000122070312,107.31816101074219,824.5,54.36000061035156,543.0,1757.5,943.25
2012-07-23,2.022900104522705,88.13999938964844,6.373899936676025,83.70999908447266,106.23291015625,814.0,53.75,523.0,1698.5,912.75
2012-07-24,2.036400079727173,88.5,6.386099815368652,84.01000213623047,105.32073974609375,790.0,51.58000183105469,509.79998779296875,1649.25,878.75
2012-07-25,2.0455000400543213,88.97000122070312,6.387599945068359,83.5199966430664,105.34431457519531,794.5,52.2400016784668,529.7999877929688,1694.25,903.25
2012-07-26,2.0327000617980957,89.38999938964844,6.388599872589111,82.80999755859375,107.08221435546875,781.25,51.68000030517578,518.7999877929688,1655.75,884.0
2012-07-27,2.0201001167297363,90.12999725341797,6.384099960327148,82.70999908447266,109.0560302734375,798.5,52.040000915527344,527.7000122070312,1684.25,898.0
2012-07-30,2.020900011062622,89.77999877929688,6.380799770355225,82.79000091552734,109.0560302734375,820.0,52.56999969482422,546.2999877929688,1725.75,914.5
2012-07-31,2.040299892425537,88.05999755859375,6.3796000480651855,82.63999938964844,108.29325866699219,806.5,52.54999923706055,544.7000122070312,1721.0,888.25
2012-08-01,2.0566999912261963,88.91000366210938,6.361800193786621,83.05999755859375,108.19890594482422,800.5,51.72999954223633,537.2000122070312,1682.25,879.5
2012-08-02,2.042099952697754,87.12999725341797,6.368800163269043,83.33000183105469,107.45183563232422,794.0,51.540000915527344,523.7000122070312,1653.0,865.0
2012-08-03,2.0483999252319336,91.4000015258789,6.367599964141846,82.37999725341797,109.58296203613281,810.0,52.040000915527344,531.5,1656.25,891.25
2012-08-06,2.0269999504089355,92.19999694824219,6.371500015258789,82.2699966430664,109.79527282714844,803.0,51.47999954223633,518.2000122070312,1607.5,893.25
2012-08-07,2.0285000801086426,93.66999816894531,6.374000072479248,82.20999908447266,110.34574890136719,796.0,51.290000915527344,512.2999877929688,1605.25,889.0
2012-08-08,2.027100086212158,93.3499984741211,6.366700172424316,82.38999938964844,110.47940063476562,810.75,51.58000183105469,521.9000244140625,1630.0,899.25
2012-08-09,2.0211000442504883,93.36000061035156,6.361400127410889,82.63999938964844,110.57379150390625,818.25,52.38999938964844,538.7000122070312,1694.5,913.0
2012-08-10,2.0171000957489014,92.87000274658203,6.362299919128418,82.55000305175781,110.75469970703125,800.0,53.599998474121094,544.5,1709.5,885.25
2012-08-13,2.0139000415802,92.7300033569336,6.359399795532227,82.44000244140625,110.6996078491211,782.75,52.95000076293945,526.2999877929688,1656.25,856.75
2012-08-14,2.019700050354004,93.43000030517578,6.362599849700928,82.4800033569336,110.71533203125,779.75,52.83000183105469,530.7999877929688,1680.0,839.75
2012-08-15,2.0257999897003174,94.33000183105469,6.35890007019043,82.6500015258789,110.84117126464844,794.0,53.06999969482422,520.0,1659.75,846.75
2012-08-16,2.0236001014709473,95.5999984741211,6.362299919128418,82.36000061035156,111.65900421142578,797.75,53.040000915527344,516.5,1656.25,861.75
2012-08-17,2.0151000022888184,96.01000213623047,6.366300106048584,82.5999984741211,111.80842590332031,798.5,53.11000061035156,522.7000122070312,1671.0,874.5
2012-08-20,2.0144999027252197,95.97000122070312,6.358500003814697,82.45999908447266,111.81627655029297,815.25,53.88999938964844,532.5999755859375,1703.75,879.5
2012-08-21,2.0143001079559326,96.68000030517578,6.359300136566162,81.91000366210938,111.47817993164062,831.25,55.56999969482422,543.5999755859375,1753.5,900.5
2012-08-22,2.0109000205993652,97.26000213623047,6.356299877166748,81.48999786376953,111.52535247802734,830.25,56.16999816894531,535.7000122070312,1748.0,896.5
2012-08-23,2.0153000354766846,96.2699966430664,6.351900100708008,81.36000061035156,110.6131591796875,808.75,56.119998931884766,527.7999877929688,1727.25,874.5
2012-08-24,2.0227999687194824,96.1500015258789,6.354800224304199,81.58999633789062,111.28153991699219,802.25,56.2400016784668,533.4000244140625,1737.5,867.5
2012-08-27,2.023099899291992,95.47000122070312,6.354800224304199,81.66000366210938,111.30514526367188,794.5,55.90999984741211,531.7999877929688,1729.75,862.0
2012-08-28,2.0309998989105225,96.33000183105469,6.35699987411499,81.37000274658203,111.1950454711914,789.5,55.72999954223633,534.2000122070312,1732.5,854.75
2012-08-29,2.0408999919891357,95.48999786376953,6.355000019073486,81.55000305175781,111.28153991699219,810.25,56.63999938964844,543.2999877929688,1763.25,885.5
2012-08-30,2.046999931335449,94.62000274658203,6.351900100708008,81.68000030517578,110.47940063476562,811.5,56.59000015258789,548.0999755859375,1770.25,883.5
2012-08-31,2.0455000400543213,96.47000122070312,6.350200176239014,81.25,111.00630187988281,802.75,56.41999816894531,547.0999755859375,1764.5,870.0
2012-09-03,2.0276999473571777,,6.348599910736084,,,,,,,
2012-09-04,2.028599977493286,95.30000305175781,6.342100143432617,81.31999969482422,110.90409851074219,807.0,57.56999969482422,541.4000244140625,1771.0,866.0
2012-09-05,2.0367000102996826,95.36000061035156,6.347400188446045,81.23999786376953,110.80973052978516,789.75,57.36000061035156,532.0,1748.0,845.75
2012-09-06,2.0362000465393066,95.52999877929688,6.349299907684326,81.08000183105469,113.05877685546875,797.25,56.779998779296875,531.7999877929688,1744.5,872.0
2012-09-07,2.0250000953674316,96.41999816894531,6.343200206756592,80.25,113.49913787841797,795.0,56.06999969482422,531.5999755859375,1731.75,884.75
2012-09-10,2.0253000259399414,96.54000091552734,6.342800140380859,80.36000061035156,112.85430908203125,781.0,55.959999084472656,527.2000122070312,1713.0,868.25
2012-09-11,2.0192999839782715,97.16999816894531,6.337699890136719,79.86000061035156,113.16883850097656,782.25,55.310001373291016,523.9000244140625,1696.5,860.0
2012-09-12,2.011899948120117,97.01000213623047,6.335100173950195,79.73999786376953,113.54631805419922,771.0,55.90999984741211,535.4000244140625,1740.75,867.0
2012-09-13,2.0237998962402344,98.30999755859375,6.327400207519531,79.26000213623047,115.27638244628906,776.75,56.459999084472656,533.5,1743.5,879.0
2012-09-14,2.018199920654297,99.0,6.329999923706055,78.8499984741211,115.78755187988281,777.5,56.63999938964844,524.5999755859375,1736.5,897.5
2012-09-17,2.0092999935150146,96.62000274658203,6.315299987792969,79.01000213623047,115.39433288574219,748.0,54.97999954223633,503.5,1669.0,878.0
2012-09-18,2.0302999019622803,95.29000091552734,6.307499885559082,79.25,115.2999496459961,740.0,54.90999984741211,491.3999938964844,1640.0,863.5
2012-09-19,2.01990008354187,91.9800033569336,6.318600177764893,79.05999755859375,115.36284637451172,756.5,55.83000183105469,499.70001220703125,1669.5,881.5
2012-09-20,2.0215001106262207,91.87000274658203,6.309999942779541,79.41000366210938,115.37077331542969,746.0,54.630001068115234,482.29998779296875,1618.75,879.5
2012-09-21,2.0181000232696533,92.88999938964844,6.302999973297119,79.33000183105469,115.32247161865234,748.25,54.45000076293945,484.5,1621.75,897.25
2012-09-24,2.0188000202178955,91.93000030517578,6.305500030517578,79.5199966430664,115.14856719970703,744.75,53.7599983215332,481.6000061035156,1610.0,892.0
2012-09-25,2.0234999656677246,91.37000274658203,6.3094000816345215,79.55000305175781,113.92320251464844,743.75,53.09000015258789,485.20001220703125,1611.5,886.5
2012-09-26,2.0281999111175537,89.9800033569336,6.3059000968933105,79.88999938964844,113.28282928466797,724.75,51.650001525878906,475.1000061035156,1573.0,869.25
2012-09-27,2.0332000255584717,91.8499984741211,6.301799774169922,79.55000305175781,114.35010528564453,716.25,52.11000061035156,473.1000061035156,1570.75,855.5
2012-09-28,2.0269999504089355,92.19000244140625,6.3024001121521,79.94000244140625,113.82039642333984,756.25,52.18000030517578,487.0,1601.0,902.5
2012-10-01,2.022599935531616,92.4800033569336,6.284800052642822,79.81999969482422,114.12083435058594,756.75,50.720001220703125,474.6000061035156,1560.25,884.25
2012-10-02,2.0230000019073486,91.88999938964844,6.284800052642822,79.73999786376953,114.23941040039062,758.25,50.27000045776367,463.3999938964844,1530.5,871.5
2012-10-03,2.025099992752075,88.13999938964844,6.32420015335083,79.97000122070312,114.70588684082031,756.75,50.33000183105469,465.5,1531.75,873.0
2012-10-04,2.018699884414673,91.70999908447266,6.322500228881836,79.3499984741211,115.52809143066406,757.0,51.0,470.79998779296875,1551.5,869.25
2012-10-05,2.0160999298095703,89.87999725341797,6.3221001625061035,79.33999633789062,115.53593444824219,748.0,50.7599983215332,474.70001220703125,1551.5,857.5
2012-10-08,1.9974000453948975,89.33000183105469,6.324100017547607,79.54000091552734,115.14069366455078,742.0,50.47999954223633,478.5,1551.0,861.0
2012-10-09,2.028700113296509,92.38999938964844,6.287099838256836,79.94999694824219,114.00221252441406,742.0,50.81999969482422,478.1000061035156,1550.0,864.25
2012-10-10,2.0306999683380127,91.25,6.28849983215332,79.91999816894531,113.2749252319336,736.75,50.16999816894531,470.1000061035156,1523.25,869.75
2012-10-11,2.039400100708008,92.06999969482422,6.298999786376953,79.77999877929688,113.33814239501953,773.25,50.880001068115234,482.70001220703125,1548.5,886.0
2012-10-12,2.039099931716919,91.86000061035156,6.2778000831604,79.69000244140625,112.96656799316406,752.75,49.88999938964844,474.29998779296875,1522.5,856.75
2012-10-15,2.0418999195098877,91.8499984741211,6.265999794006348,79.73999786376953,113.90739440917969,737.25,50.0099983215332,456.1000061035156,1492.5,848.25
2012-10-16,2.0355000495910645,92.08999633789062,6.269700050354004,79.37000274658203,115.06163024902344,738.25,50.470001220703125,452.79998779296875,1493.75,847.75
2012-10-17,2.033400058746338,92.12000274658203,6.263700008392334,79.0199966430664,115.58338928222656,745.5,51.029998779296875,454.70001220703125,1509.25,856.25
2012-10-18,2.029900074005127,92.0999984741211,6.25439977645874,79.37000274658203,115.28300476074219,760.75,52.29999923706055,463.29998779296875,1545.5,868.5
2012-10-19,2.0260000228881836,90.05000305175781,6.251500129699707,79.63999938964844,113.36186218261719,761.5,51.58000183105469,463.79998779296875,1534.25,872.5
2012-10-22,2.0260000228881836,88.7300033569336,6.253600120544434,79.6500015258789,113.37769317626953,761.25,51.65999984741211,471.0,1546.5,878.25
2012-10-23,2.0230000019073486,86.66999816894531,6.2546000480651855,79.9800033569336,111.804443359375,756.0,51.31999969482422,476.20001220703125,1553.25,868.75
2012-10-24,2.025399923324585,85.7300033569336,6.251299858093262,79.97000122070312,111.48816680908203,754.5,51.84000015258789,481.8999938964844,1570.5,884.0
2012-10-25,2.0241000652313232,86.05000305175781,6.247799873352051,80.04000091552734,111.81230926513672,742.0,51.45000076293945,481.3999938964844,1564.0,872.75
2012-10-26,2.0239999294281006,86.27999877929688,6.246399879455566,80.06999969482422,111.74909973144531,737.75,50.959999084472656,483.3999938964844,1561.25,863.75
2012-10-29,2.0251998901367188,,6.262400150299072,,,,,,,
2012-10-30,2.030900001525879,,6.24399995803833,,,,,,,
2012-10-31,2.0290000438690186,86.23999786376953,6.2418999671936035,79.91999816894531,111.74909973144531,755.75,50.15999984741211,482.20001220703125,1547.0,864.5
2012-11-01,2.027899980545044,87.08999633789062,6.237500190734863,80.05000305175781,112.91912078857422,751.0,50.43000030517578,484.29998779296875,1558.5,868.5
2012-11-02,2.0295000076293945,84.86000061035156,6.240099906921387,80.58999633789062,111.91509246826172,739.5,49.2599983215332,475.8999938964844,1527.0,864.5
2012-11-05,2.0288000106811523,85.6500015258789,6.244800090789795,80.75,112.14435577392578,735.5,48.31999969482422,469.0,1504.25,866.0
2012-11-06,2.0341999530792236,88.70999908447266,6.240799903869629,80.61000061035156,113.02189636230469,741.0,48.68000030517578,472.70001220703125,1516.75,877.0
2012-11-07,2.029099941253662,84.44000244140625,6.24560022354126,80.76000213623047,110.46043395996094,744.25,48.619998931884766,469.5,1508.75,894.0
2012-11-08,2.0329999923706055,85.08999633789062,6.243800163269043,80.79000091552734,109.13224792480469,741.25,48.77000045776367,462.8999938964844,1499.25,902.5
2012-11-09,2.0371999740600586,86.06999969482422,6.2677998542785645,81.02999877929688,109.22711944580078,738.75,47.77000045776367,449.70001220703125,1452.0,886.5
2012-11-12,2.0445001125335693,85.56999969482422,6.244699954986572,81.04000091552734,109.31409454345703,718.0,47.38999938964844,431.3999938964844,1411.0,857.75
2012-11-13,2.049299955368042,85.37999725341797,6.219200134277344,81.08000183105469,108.9345703125,723.5,47.02000045776367,433.1000061035156,1427.0,851.0
2012-11-14,2.0571999549865723,86.31999969482422,6.234000205993652,81.05999755859375,107.46411895751953,725.75,47.66999816894531,436.0,1432.75,848.75
2012-11-15,2.063699960708618,85.44999694824219,6.230500221252441,81.08000183105469,107.28227996826172,721.25,47.459999084472656,430.5,1402.0,845.5
2012-11-16,2.0648000240325928,86.66999816894531,6.236299991607666,81.26000213623047,107.81201171875,727.0,47.04999923706055,424.6000061035156,1383.25,838.0
2012-11-19,2.0806000232696533,89.27999877929688,6.2399001121521,80.87000274658203,109.99400329589844,738.75,47.88999938964844,424.6000061035156,1394.75,841.75
2012-11-20,2.077199935913086,86.75,6.238999843597412,80.95999908447266,110.04142761230469,743.25,48.31999969482422,429.6000061035156,1412.75,845.0
2012-11-21,2.080199956893921,87.37999725341797,6.232800006866455,80.93000030517578,110.2469711303711,741.0,48.529998779296875,427.8999938964844,1408.25,845.25
2012-11-22,2.095599889755249,,6.231400012969971,,,,,,,
2012-11-23,2.103300094604492,88.27999877929688,6.237500190734863,80.19000244140625,111.74909973144531,745.5,49.040000915527344,428.6000061035156,1418.75,847.75
2012-11-26,2.0801000595092773,87.73999786376953,6.231299877166748,80.25,111.51190185546875,747.25,49.27000045776367,431.70001220703125,1424.75,849.0
2012-11-27,2.0813000202178955,87.18000030517578,6.225599765777588,80.4000015258789,110.94269561767578,760.0,50.119998931884766,439.29998779296875,1449.25,873.0
2012-11-28,2.0829999446868896,86.48999786376953,6.222400188446045,80.33999633789062,111.83606719970703,760.25,50.11000061035156,439.8999938964844,1446.25,876.0
2012-11-29,2.091900110244751,88.06999969482422,6.227499961853027,80.19999694824219,112.35784912109375,751.5,49.77000045776367,442.70001220703125,1448.0,869.25
2012-11-30,2.095599889755249,88.91000366210938,6.231400012969971,80.1500015258789,112.38154602050781,748.0,49.40999984741211,442.3999938964844,1438.75,844.75
2012-12-03,2.1338999271392822,89.08999633789062,6.226600170135498,79.87999725341797,111.82815551757812,749.0,49.900001525878906,445.20001220703125,1453.75,842.0
2012-12-04,2.1191000938415527,88.5,6.228600025177002,79.63999938964844,111.6700210571289,746.5,49.7400016784668,447.79998779296875,1455.5,838.5
2012-12-05,2.118299961090088,87.87999725341797,6.225500106811523,79.7699966430664,111.86769104003906,753.25,50.65999984741211,453.20001220703125,1479.25,842.25
2012-12-06,2.087100028991699,86.26000213623047,6.225599765777588,80.26000213623047,112.24713897705078,747.75,50.869998931884766,458.0,1491.25,845.25
2012-12-07,2.0759999752044678,85.93000030517578,6.228400230407715,80.41999816894531,112.58710479736328,732.75,50.81999969482422,450.5,1472.25,844.25
2012-12-10,2.073499917984009,85.55999755859375,6.224400043487549,80.33000183105469,112.63450622558594,726.75,50.83000183105469,452.3999938964844,1474.75,832.75
2012-12-11,2.076200008392334,85.79000091552734,6.219799995422363,80.05999755859375,113.40139770507812,724.25,49.869998931884766,455.0,1472.0,805.75
2012-12-12,2.0755999088287354,86.7699966430664,6.245200157165527,79.88999938964844,113.45674133300781,721.0,49.18000030517578,459.5,1473.5,794.75
2012-12-13,2.0703999996185303,85.88999938964844,6.253799915313721,79.93000030517578,112.76102447509766,712.25,48.619998931884766,460.5,1476.5,793.0
2012-12-14,2.0843000411987305,86.7300033569336,6.246600151062012,79.5999984741211,112.342041015625,718.75,49.630001068115234,460.1000061035156,1496.0,801.0
2012-12-17,2.085099935531616,87.19999694824219,6.245200157165527,79.56999969482422,113.66230010986328,724.0,49.790000915527344,455.3999938964844,1496.25,808.0
2012-12-18,2.095099925994873,87.93000030517578,6.241300106048584,79.36000061035156,114.92723083496094,720.0,49.16999816894531,444.8999938964844,1466.0,811.25
2012-12-19,2.0880000591278076,89.51000213623047,6.236299991607666,79.25,114.0733642578125,703.0,48.40999984741211,436.5,1437.0,805.75
2012-12-20,2.069200038909912,90.12999725341797,6.23330020904541,79.26000213623047,114.72956848144531,696.5,47.90999984741211,427.70001220703125,1408.75,790.5
2012-12-21,2.0692999362945557,88.66000366210938,6.2347002029418945,79.62000274658203,113.68816375732422,702.0,48.709999084472656,433.79998779296875,1430.75,792.0
2012-12-24,2.056299924850464,88.61000061035156,6.234600067138672,79.63999938964844,113.33784484863281,704.25,48.939998626708984,434.79998779296875,1439.75,793.75
2012-12-25,2.074899911880493,,6.235899925231934,,,,,,,
2012-12-26,2.0771000385284424,90.9800033569336,6.234300136566162,79.62000274658203,112.860107421875,693.25,48.290000915527344,431.29998779296875,1424.5,774.5
2012-12-27,2.0480000972747803,90.87000274658203,6.235599994659424,79.62000274658203,112.70885467529297,691.5,48.290000915527344,429.79998779296875,1418.75,772.25
2012-12-28,2.0416998863220215,90.80000305175781,6.239799976348877,79.68000030517578,111.49071502685547,694.0,48.939998626708984,427.70001220703125,1424.0,778.75
2012-12-31,2.045099973678589,91.81999969482422,6.234799861907959,79.7699966430664,113.3856201171875,698.25,49.15999984741211,420.6000061035156,1418.75,778.0
2013-01-01,2.0506999492645264,,6.230599880218506,,,,,,,
2013-01-02,2.045599937438965,93.12000274658203,6.237599849700928,79.8499984741211,116.29170227050781,690.75,50.52000045776367,407.1000061035156,1405.5,755.25
2013-01-03,2.045599937438965,92.91999816894531,6.2332000732421875,80.43000030517578,116.02899932861328,689.25,50.209999084472656,405.6000061035156,1403.0,755.5
2013-01-04,2.0487000942230225,93.08999633789062,6.232500076293945,80.5,116.53852844238281,680.25,49.41999816894531,398.20001220703125,1389.0,747.25
2013-01-07,2.032399892807007,93.19000244140625,6.230500221252441,80.26000213623047,116.22007751464844,685.5,49.5,408.5,1410.75,751.25
2013-01-08,2.026400089263916,93.1500015258789,6.229800224304199,80.3499984741211,115.88566589355469,688.75,49.13999938964844,410.6000061035156,1413.75,750.5
2013-01-09,2.04010009765625,93.0999984741211,6.2241997718811035,80.55999755859375,116.18026733398438,694.25,49.2400016784668,411.29998779296875,1419.75,745.5
2013-01-10,2.0476999282836914,93.81999969482422,6.225200176239014,79.73999786376953,117.10382080078125,698.75,49.38999938964844,408.70001220703125,1417.5,744.5
2013-01-11,2.0276999473571777,93.55999755859375,6.224599838256836,79.55999755859375,117.09589385986328,708.75,48.880001068115234,403.1000061035156,1424.75,754.75
2013-01-14,2.0297000408172607,94.13999938964844,6.21619987487793,79.48999786376953,117.01628112792969,724.0,50.16999816894531,417.8999938964844,1459.75,767.0
2013-01-15,2.032399892807007,93.27999877929688,6.222300052642822,79.77999877929688,117.09589385986328,730.5,50.869998931884766,411.8999938964844,1413.5,782.75
2013-01-16,,94.23999786376953,6.213399887084961,79.80000305175781,117.07997131347656,731.25,51.310001373291016,419.1000061035156,1436.5,785.0
2013-01-17,2.040800094604492,95.48999786376953,6.2195000648498535,79.6500015258789,117.83627319335938,724.5,51.4900016784668,414.0,1430.25,781.25
2013-01-18,2.037100076675415,95.55999755859375,6.218299865722656,80.05000305175781,118.09910583496094,727.5,51.68000030517578,414.3999938964844,1429.25,791.25
2013-01-21,2.0297999382019043,,6.205399990081787,,,,,,,
2013-01-22,2.0387001037597656,96.23999786376953,6.220699787139893,79.87000274658203,118.73602294921875,728.5,52.43000030517578,421.6000061035156,1451.75,779.25
2013-01-23,2.0409998893737793,95.2300033569336,6.222599983215332,79.91999816894531,118.9271240234375,720.75,52.029998779296875,416.5,1437.0,774.75
2013-01-24,2.033900022506714,95.94999694824219,6.22160005569458,79.94999694824219,118.95895385742188,724.25,52.11000061035156,414.70001220703125,1435.25,768.5
2013-01-25,2.0285000801086426,95.87999725341797,6.219299793243408,79.75,119.62775421142578,720.75,52.099998474121094,416.3999938964844,1441.0,776.5
2013-01-28,2.0285000801086426,96.44000244140625,6.2195000648498535,79.77999877929688,119.48446655273438,729.25,51.88999938964844,420.29998779296875,1447.75,779.25
2013-01-29,1.9940999746322632,97.56999969482422,6.223499774932861,79.55999755859375,119.95423889160156,729.5,51.709999084472656,423.70001220703125,1451.75,777.0
2013-01-30,1.9864000082015991,97.94000244140625,6.225800037384033,79.27999877929688,119.48446655273438,740.25,52.599998474121094,432.70001220703125,1478.75,787.0
2013-01-31,1.9882999658584595,97.48999786376953,6.2195000648498535,79.20999908447266,119.18981170654297,740.5,52.86000061035156,426.3999938964844,1468.5,779.5
2013-02-01,1.9905999898910522,97.7699966430664,6.217800140380859,79.12999725341797,120.41598510742188,736.0,52.9900016784668,428.20001220703125,1474.25,765.0
2013-02-04,1.9864000082015991,96.16999816894531,6.230400085449219,79.55000305175781,119.06244659423828,734.25,53.11000061035156,434.29998779296875,1488.75,763.0
2013-02-05,1.9946999549865723,96.63999938964844,6.230400085449219,79.48999786376953,120.26466369628906,729.0,52.97999954223633,438.5,1495.5,757.5
2013-02-06,1.9829000234603882,96.62000274658203,6.227799892425537,79.72000122070312,120.35231018066406,722.5,52.45000076293945,437.1000061035156,1487.5,761.5
2013-02-07,1.9859000444412231,95.83000183105469,6.229100227355957,80.19000244140625,120.1930923461914,710.75,51.849998474121094,437.6000061035156,1486.75,756.0
2013-02-08,1.9635000228881836,95.72000122070312,6.232999801635742,80.25,120.86188507080078,709.0,51.43000030517578,422.3999938964844,1452.5,756.25
2013-02-11,1.9701000452041626,97.02999877929688,6.252999782562256,80.30999755859375,120.83796691894531,702.25,51.2400016784668,413.0,1431.5,741.5
2013-02-12,1.9707000255584717,97.51000213623047,6.232800006866455,80.11000061035156,121.03704071044922,696.25,51.099998474121094,410.29998779296875,1420.75,732.0
2013-02-13,1.9687999486923218,97.01000213623047,6.232500076293945,80.08999633789062,121.14051818847656,695.5,51.65999984741211,408.1000061035156,1423.0,735.5
2013-02-14,1.9641000032424927,97.30999755859375,6.232800006866455,80.45999908447266,121.25200653076172,694.75,51.70000076293945,407.20001220703125,1418.0,732.0
2013-02-15,1.9562000036239624,95.86000061035156,6.232600212097168,80.58000183105469,121.10865783691406,698.75,51.619998931884766,409.3999938964844,1424.5,742.25
2013-02-18,1.9651999473571777,,6.224400043487549,,,,,,,
2013-02-19,1.9596999883651733,96.66000366210938,6.242800235748291,80.47000122070312,122.01634979248047,695.25,52.529998779296875,425.29998779296875,1470.25,732.25
2013-02-20,1.9538999795913696,94.45999908447266,6.243500232696533,81.08999633789062,120.49565124511719,700.5,52.06999969482422,433.6000061035156,1482.75,738.5
2013-02-21,1.9601000547409058,92.83999633789062,6.240699768066406,81.45999908447266,119.76310729980469,690.75,51.310001373291016,437.29998779296875,1487.75,721.25
2013-02-22,1.9717999696731567,93.12999725341797,6.238999843597412,81.4800033569336,120.93348693847656,690.25,50.349998474121094,426.8999938964844,1461.25,715.0
2013-02-25,1.969099998474121,93.11000061035156,6.222300052642822,81.66999816894531,118.63252258300781,693.5,50.06999969482422,425.6000061035156,1451.25,699.25
2013-02-26,1.9804999828338623,92.62999725341797,6.232900142669678,81.87000274658203,119.44461822509766,705.0,49.02000045776367,427.70001220703125,1447.75,705.75
2013-02-27,1.982100009918213,92.76000213623047,6.228499889373779,81.5999984741211,120.9494400024414,709.5,49.27000045776367,429.29998779296875,1457.5,704.25
2013-02-28,1.9744000434875488,92.05000305175781,6.226200103759766,81.9800033569336,120.71054077148438,719.5,48.81999969482422,434.79998779296875,1474.25,707.75
2013-03-01,1.9776999950408936,90.68000030517578,6.222400188446045,82.30999755859375,121.10865783691406,724.25,49.470001220703125,427.29998779296875,1464.5,713.25
2013-03-04,1.9810999631881714,90.12000274658203,6.220399856567383,82.22000122070312,121.75357818603516,723.0,50.04999923706055,432.20001220703125,1490.25,696.0
2013-03-05,1.9710999727249146,90.81999969482422,6.222499847412109,82.08999633789062,122.84432983398438,732.0,49.91999816894531,434.8999938964844,1496.5,696.25
2013-03-06,1.962499976158142,90.43000030517578,6.2221999168396,82.45999908447266,123.01154327392578,708.0,50.060001373291016,434.20001220703125,1484.5,676.25
2013-03-07,1.9707000255584717,91.55999755859375,6.218699932098389,82.08000183105469,123.23454284667969,711.5,50.400001525878906,436.0,1503.5,686.75
2013-03-08,1.9594999551773071,91.94999694824219,6.219399929046631,82.69999694824219,123.76000213623047,725.25,50.15999984741211,436.1000061035156,1508.5,690.0
2013-03-11,1.9419000148773193,92.05999755859375,6.27239990234375,82.56999969482422,124.22972106933594,734.5,50.2400016784668,438.1000061035156,1514.75,694.0
2013-03-12,1.9572999477386475,92.54000091552734,6.221700191497803,82.58000183105469,123.9510498046875,741.0,49.83000183105469,436.3999938964844,1489.75,700.5
2013-03-13,1.9656000137329102,92.5199966430664,6.214000225067139,82.88999938964844,124.12625122070312,741.25,49.36000061035156,427.0,1475.0,707.25
2013-03-14,1.971500039100647,93.02999877929688,6.213200092315674,82.61000061035156,124.78711700439453,732.75,49.09000015258789,422.79998779296875,1457.25,714.25
2013-03-15,1.972000002861023,93.44999694824219,6.213900089263916,82.26000213623047,124.62229919433594,717.0,49.90999984741211,418.79998779296875,1426.0,723.0
2013-03-18,1.9788000583648682,93.73999786376953,6.287499904632568,82.69000244140625,123.9345474243164,720.0,49.68000030517578,413.29998779296875,1409.5,712.75
2013-03-19,1.982800006866455,92.16000366210938,6.214300155639648,82.98999786376953,123.64665222167969,728.5,49.47999954223633,411.6000061035156,1406.75,722.0
2013-03-20,1.9825999736785889,92.95999908447266,6.213799953460693,82.77999877929688,124.51040649414062,732.5,49.84000015258789,413.79998779296875,1419.75,736.0
2013-03-21,1.9844000339508057,92.44999694824219,6.208899974822998,82.80000305175781,123.44673919677734,733.0,50.41999816894531,422.8999938964844,1449.0,728.75
2013-03-22,2.0051000118255615,93.70999908447266,6.212900161743164,82.52999877929688,124.43836975097656,726.25,50.43000030517578,419.29998779296875,1440.5,729.75
2013-03-25,2.006500005722046,94.80999755859375,6.1722002029418945,82.87000274658203,123.9185562133789,733.25,50.439998626708984,417.79998779296875,1437.25,727.25
2013-03-26,2.00600004196167,96.33999633789062,6.210299968719482,82.87999725341797,124.91024780273438,730.25,50.81999969482422,420.20001220703125,1447.75,731.5
2013-03-27,2.014899969100952,96.58000183105469,6.212100028991699,83.20999908447266,124.91024780273438,735.25,50.81999969482422,423.1000061035156,1453.75,736.75
2013-03-28,2.010200023651123,97.2300033569336,6.214700222015381,82.98999786376953,125.29411315917969,695.25,50.11000061035156,404.6000061035156,1404.75,687.75
2013-03-29,2.019200086593628,,6.212600231170654,,,,,,,
2013-04-01,2.0190000534057617,97.06999969482422,6.216100215911865,82.7300033569336,124.79827880859375,642.25,50.060001373291016,398.5,1390.75,664.0
